Tweet,Matched Keywords,Date,User,Source,Tweet ID,Tweet URL 
@TheTumultus Naw this was mostly my anxiety just being bad all day. As upset as I was over the loss I can't physically have a panic attack over this game lol I know I'll get better,attack,2019-11-01 02:33:37,SDi_abeo,Twitter for Android,1190094512867201024,https://twitter.com/statuses/1190094512867201024
"Só tá passando filme de terror, tnc mano",terror,2019-11-01 02:33:37,jmartinns22,Twitter for Android,1190094514133835776,https://twitter.com/statuses/1190094514133835776
Also we are gonna shower then stream cod all night eskeddddddit,stream,2019-11-01 02:33:37,goldcvp,Twitter for Android,1190094514481815552,https://twitter.com/statuses/1190094514481815552
"@sardesairajdeep Why you are roaming in circles ...you are Journalist ..you tell us.. go out of studio and find out . If you are nearing retirement tell your investigation journalists to get it.
Don't try to b come monk in every tweet.
#spyware 
#WhatsApp",investigation,2019-11-01 02:33:37,ajaydutt,Twitter for Android,1190094514691526656,https://twitter.com/statuses/1190094514691526656
@Bonk6 I destroyed it,destroyed,2019-11-01 02:33:37,ashidaii,Twitter for iPhone,1190094515148865536,https://twitter.com/statuses/1190094515148865536
Dead ass though!!!,dead,2019-11-01 02:33:37,MIGOxCISCO,Twitter for iPhone,1190094515157250048,https://twitter.com/statuses/1190094515157250048
"Senior government officials in multiple U.S.-allied countries were targeted earlier this year with hacking software that used Facebook Inc's WhatsApp to take over users' phones, according to people familiar with the messaging company's investigation. https://t.co/9n0kzSBhI9",investigation,2019-11-01 02:33:37,azzaadimedia,ContentStudio.io,1190094515287273472,https://twitter.com/statuses/1190094515287273472
He like johnny dang when it comes to chains,,2019-11-01 02:33:38,TrapTalkSwag,Twitter for iPhone,1190094516134596609,https://twitter.com/statuses/1190094516134596609
One and half months ago Also Follow eric or enrico Buenaventura after encapturing satellite and get footage of murder femal cop at farm,footage,2019-11-01 02:33:38,DouglasGSCOTTY2,Twitter for Android,1190094516876767233,https://twitter.com/statuses/1190094516876767233
"@The_Law_Boy Have you ever looked up who are the biggest investors in private equity?  Large pension funds for teachers, cops, firefighters, etc..",firefighters,2019-11-01 02:33:38,rustlesscub,Twitter for iPhone,1190094516835016714,https://twitter.com/statuses/1190094516835016714
Honestly...tragic https://t.co/P4yuQbGFHo,tragic,2019-11-01 02:33:38,thatsmy0pinion,Twitter for iPhone,1190094516184928260,https://twitter.com/statuses/1190094516184928260
@DoEmDirtyy Jabari is tough he just battled injuries early,injuries,2019-11-01 02:33:38,yolojonathann,Twitter for iPhone,1190094518022000641,https://twitter.com/statuses/1190094518022000641
"This Halloween has been way more scary than spooky. 
To everyone back home, please take care and stay safe!! https://t.co/70THD4zf6g",,2019-11-01 02:33:38,sara_adriana15,Twitter for iPhone,1190094516713181185,https://twitter.com/statuses/1190094516713181185
"@yesitsgutz aot, one piece, hunter, death note & naruto ofc",death,2019-11-01 02:33:38,DeLigtMyNuts,Twitter for iPhone,1190094518512697345,https://twitter.com/statuses/1190094518512697345
"People should really look in these events, beofre they do dumb things like this",events,2019-11-01 02:33:38,Ashharmony03,Twitter Web App,1190094518479015937,https://twitter.com/statuses/1190094518479015937
@iwuffyou titaa!!! happy fridayyyyyy! have a blast day yaaa! semoga november jadi bulan yang baik buat kamuuu!,blast,2019-11-01 02:33:38,xrxyxrx,Twitter Web App,1190094518831308800,https://twitter.com/statuses/1190094518831308800
I love dying and being dead,dead,2019-11-01 02:33:38,crow_up,twittbot.net,1190094518520963072,https://twitter.com/statuses/1190094518520963072
@GloriaNelson Run for the hills? Fake a heart attack? No speke de anglais?,attack,2019-11-01 02:33:38,AdvanceHumanism,Twitter Web App,1190094519016050688,https://twitter.com/statuses/1190094519016050688
Sorry to have to do this everyone but due to technical issues with @streamlabs tonight's Spoopy Day stream has been cancelled. I will make it up to you all by putting together an extra special stream. Have a goodnight and #HappyHalloween2019,stream,2019-11-01 02:33:38,Gamer58Rich,Twitter Web App,1190094519041179649,https://twitter.com/statuses/1190094519041179649
"Please if you pour liquor for the dead homies tonight, remember to pour some for our brother, Dana Fletcher, who was senselessly murdered in front of his wife & child by police a couple of days ago in my hometown. His spirit needs uplifting and his family needs support! Thank you",dead,2019-11-01 02:33:38,iamthecreatress,Twitter for iPhone,1190094519053824000,https://twitter.com/statuses/1190094519053824000
@DevotaMulier So... Am I under arrest? Do I need a lawyer?,arrest,2019-11-01 02:33:38,BlazingBloods,Twitter Web App,1190094519338971137,https://twitter.com/statuses/1190094519338971137
blessed be this year,,2019-11-01 02:33:39,ButScroofTho,Twitter Web App,1190094519712337925,https://twitter.com/statuses/1190094519712337925
"Wish he did it decades ago! NYC would’ve been better had the criminal not been there! He was a stain & embarrassment to NY. The racist, criminal wanted to put INNOCENT kids to death. Didn’t give a shit on 9/11. Many reasons he didn’t win NY! #impeach  https://t.co/ZQjjv2zy5i",death,2019-11-01 02:33:39,Hbonilla29,Twitter for iPhone,1190094522484711427,https://twitter.com/statuses/1190094522484711427
Mercurio retrógrado y revivir crisis ya existentes justo en noviembre cuando hay que rendir https://t.co/KtWqoGT5qB,crisis,2019-11-01 02:33:39,RocchiCairo,Twitter for iPhone,1190094522409259008,https://twitter.com/statuses/1190094522409259008
nothing spookier than working an overnight in an emergency room on halloween yeet,emergency,2019-11-01 02:33:40,802ginger,Twitter for iPhone,1190094524128862208,https://twitter.com/statuses/1190094524128862208
aSKFJJDJSJSJS this is the shit I have to do for my Spanish class and I’m honestly just contemplating failing the class instead of doing it man,,2019-11-01 02:33:40,splatoonhater,Twitter for iPhone,1190094524124676096,https://twitter.com/statuses/1190094524124676096
"@acpcutie As a Halsey fan, I’m truly saddened. That was very uncomfortable to watch her kiss an girl which could be 10, but still underaged. Like I would understand a kiss on the cheek or anything light spirited like that.",saddened,2019-11-01 02:33:40,jiwondumpling,Twitter for iPhone,1190094524317622272,https://twitter.com/statuses/1190094524317622272
I’m shocked to not see my favorite bluegrass cover band on this list. Best bluegrass cover EVER of a non-bluegrass song is hands down “Touch of Grey” by Love Canon (originally the Grateful Dead).,dead,2019-11-01 02:33:40,BolingAlli,Twitter for iPhone,1190094524510547969,https://twitter.com/statuses/1190094524510547969
@colteesboobs Omg! I’m dead!,dead,2019-11-01 02:33:40,CandiNoyce,Twitter for iPhone,1190094525714317316,https://twitter.com/statuses/1190094525714317316
"@JonahofNinevah The damage these perverted men are inflicting on devout Catholics and of course THE MOTHER CHURCH is sickening. They don’t care at all about evangelization. Praying for peace so not to freak out, but it’s difficult. Felt we were “home.” Our priest is a trad, thank God.","damage, praying",2019-11-01 02:33:40,FfionmairTaff,Twitter for iPad,1190094526557212672,https://twitter.com/statuses/1190094526557212672
Massive fucking club. #RFC,massive,2019-11-01 02:33:40,bwithers007,Twitter for iPhone,1190094526737723392,https://twitter.com/statuses/1190094526737723392
Evacuations again ! Wow !,,2019-11-01 02:33:40,maggiejuang1,Twitter for iPhone,1190094526720856064,https://twitter.com/statuses/1190094526720856064
"Cruzeiro ganhou do Botafogo, sábado pegam o maior terror... Cruzeiro pega Bahia em casa... Tá sofrido em Fluzão",terror,2019-11-01 02:33:40,BBrandao,Twitter for Android,1190094527450800129,https://twitter.com/statuses/1190094527450800129
This is what being a community minded organization is all about! Thanks for opening your doors and bays to the kids of our township tonight! #HappyHalloween,,2019-11-01 02:33:41,hendrikpape,Twitter for iPhone,1190094528172167168,https://twitter.com/statuses/1190094528172167168
that last panel in the last bit of this thread is so savage,,2019-11-01 02:33:41,slytherchris,Twitter for iPhone,1190094528855728128,https://twitter.com/statuses/1190094528855728128
"I'm Ar'Nan Crooms C/O 2020 A. Philip Randolph student, started playing football for NFEI as a defensive end, OLB, and free safety. And finish strong in my senior year with coach Atwater and the rest of the @JackHi_Football. Coach Atwater your right i have alot school to go to but https://t.co/wDw2e1PqEi",safety,2019-11-01 02:33:41,Chief44swazz,Twitter for Android,1190094528155443201,https://twitter.com/statuses/1190094528155443201
@justanactor Tom I miss you on The Walking Dead! You will always be Jesus to me!,dead,2019-11-01 02:33:41,ronbadgley21,Twitter for iPhone,1190094529916891137,https://twitter.com/statuses/1190094529916891137
"This was a particularly ridiculous recording so I hope y'all enjoy it.
#Starfinder",,2019-11-01 02:33:41,cormallon,Twitter Web App,1190094530734772227,https://twitter.com/statuses/1190094530734772227
"Thanks to ACA rules recently relaxed, not all health insurance includes mental health coverage.",,2019-11-01 02:33:41,sjgips,Twitter for iPhone,1190094531607375874,https://twitter.com/statuses/1190094531607375874
Lo chimbo es que no menciona a Chávez como el causante de todo el desastre que estamos viviendo. Solo queda Nicolas Reyes (Maduro) como el causante de la crisis.,crisis,2019-11-01 02:33:42,iJesusEnrique,Twitter for iPhone,1190094532140032002,https://twitter.com/statuses/1190094532140032002
Many issues with this man. #mayornyc,,2019-11-01 02:33:42,jstrats,Twitter for iPhone,1190094532811075584,https://twitter.com/statuses/1190094532811075584
"surprise awal bulannnnnnn huahhhh <3 <3 <3 

yy walo nga bakal nongton juga si tapi

huaaaahhh <3 <3 <3",,2019-11-01 02:33:42,Windoodud,Twitter Web App,1190094533595320321,https://twitter.com/statuses/1190094533595320321
Portland jerk man dem lackin,,2019-11-01 02:33:42,mikey_esquire,Twitter for Android,1190094533905862656,https://twitter.com/statuses/1190094533905862656
"4/...In the week that followed, OMA staff & Navigator tried to sneakily manipulate the messaging of the presser, incl insistence that I avoid saying dollar amount of the massive #ONHealth cuts, and other ridiculous assertions. It was clear they were trying to protect Wynne’s govt",massive,2019-11-01 02:33:42,dockaurG,Twitter for iPhone,1190094533842866176,https://twitter.com/statuses/1190094533842866176
@T_shep7 Crazy as hell. Embiid from Cameroon. They not giving up until somebody dead,dead,2019-11-01 02:33:42,prollynot__,Twitter for iPhone,1190094535336103936,https://twitter.com/statuses/1190094535336103936
CIA-backed 'death squads' accused of Afghanistan 'war crimes' [@The_NewArab] https://t.co/yVmFzQJ61h,death,2019-11-01 02:33:42,AkyurtZehra,Twitter for iPhone,1190094536028172289,https://twitter.com/statuses/1190094536028172289
@WaddlesAlter There's no way Leo won more pgr events with Ike than Joker,events,2019-11-01 02:33:43,weirdbutimcute,Twitter Web App,1190094536464306176,https://twitter.com/statuses/1190094536464306176
@ashokgehlot51 State highway toll tax lgane ka effect election m dekho sir. Election k baad ye decision ka mtlb congress ko bgao,toll,2019-11-01 02:33:43,sidarmda,Twitter for Android,1190094536959086592,https://twitter.com/statuses/1190094536959086592
"Haciéndole honor a la fecha, Boca jugó un partido de terror. El rival es bueno pero asusta que fuimos con el equipo titular y solo llegamos con la pelota parada. Ni en pedo veo ciclo cumplido pero hay que laburar...",terror,2019-11-01 02:33:43,LihuelF,Twitter for iPhone,1190094539203252224,https://twitter.com/statuses/1190094539203252224
Night of the Living Dead Trailer 1968 (in color) https://t.co/8SEK9EQp9g via @YouTube,dead,2019-11-01 02:33:43,rosti_rastelli,Twitter Web Client,1190094540201512960,https://twitter.com/statuses/1190094540201512960
last year was pretty slow which meant this year was going to be massive and YET EVEN STILL,massive,2019-11-01 02:33:43,thedesertpope,Twitter Web App,1190094540457168896,https://twitter.com/statuses/1190094540457168896
"President Donald Trump and first lady Melania Trump are now residents of Florida, ending their long relationship with New York. https://t.co/iC3YGZnUbg # via @HuffPostPol",residents,2019-11-01 02:33:43,JoannaCocoGrove,Twitter for iPhone,1190094540318871552,https://twitter.com/statuses/1190094540318871552
or behind the scenes touching some $ .,,2019-11-01 02:33:43,RealGalore,Twitter for iPhone,1190094540495044609,https://twitter.com/statuses/1190094540495044609
